1.8708,1.6938,1.6636,1.6875,0.89023,0.59482,0.73318,0.80356,0.55843,0.070392,0.23972,0.24523,1.6534,1.5156,1.5904,1.4551,-0.10994,-0.1598,-0.44357,0.15645
1.8708,1.6645,1.6636,1.6875,0.89023,0.59482,0.73318,0.80356,0.55843,0.062924,0.23972,0.24523,1.6534,1.4912,1.5904,1.4551,-0.10994,-0.18256,-0.44357,0.15645
1.8708,1.5845,1.6636,1.6875,0.89023,0.57989,0.73318,0.80356,0.55843,0.042231,0.23972,0.24523,1.6534,1.4171,1.5904,1.4551,-0.10994,-0.20917,-0.44357,0.15645
1.8708,1.4396,1.6636,1.6875,0.89023,0.49892,0.73318,0.80356,0.55843,0.014868,0.23972,0.24523,1.6534,1.2779,1.5904,1.4551,-0.10994,-0.22912,-0.44357,0.15645
1.8708,1.2186,1.6636,1.6875,0.89023,0.34784,0.73318,0.80356,0.55843,-0.012182,0.23972,0.24523,1.6534,1.0606,1.5904,1.4551,-0.10994,-0.23442,-0.44357,0.15645
1.8708,0.9231,1.5737,1.6875,0.89023,0.2087,0.73186,0.80356,0.55843,-0.038815,0.24342,0.24523,1.6534,0.75897,1.5005,1.4551,-0.10994,-0.2275,-0.43841,0.15645
1.8708,0.60651,1.5273,1.6875,0.89023,0.035712,0.73186,0.80356,0.55843,-0.073252,0.22682,0.24523,1.6534,0.40594,1.4587,1.4551,-0.10994,-0.21856,-0.44381,0.15645
1.8708,0.41227,1.491,1.6875,0.89023,-0.10131,0.69751,0.80356,0.55843,-0.12241,0.1806,0.24523,1.6534,0.15172,1.4256,1.4551,-0.10994,-0.21711,-0.46711,0.15645
1.8708,0.41227,1.4216,1.6875,0.89023,-0.10131,0.60048,0.80356,0.55843,-0.12241,0.095888,0.24523,1.6534,0.15172,1.3547,1.4551,-0.10994,-0.21711,-0.51353,0.15645
1.8708,0.41227,1.4381,1.6875,0.89023,-0.10131,0.50348,0.80356,0.55843,-0.12241,0.082952,0.24523,1.6534,0.15172,1.3282,1.4551,-0.10994,-0.21711,-0.51775,0.15645
1.8708,0.41227,1.6009,1.6875,0.89023,-0.10131,0.58269,0.80356,0.55843,-0.12241,0.16542,0.24523,1.6534,0.15172,1.4486,1.4551,-0.10994,-0.21711,-0.50173,0.15645
1.8708,0.41227,1.7862,1.6875,0.89023,-0.10131,0.73926,0.80356,0.55843,-0.12241,0.28697,0.24523,1.6534,0.15172,1.607,1.4551,-0.10994,-0.21711,-0.48112,0.15645
1.8708,0.69122,1.9213,1.6875,0.89023,0.24706,0.82031,0.80356,0.55843,-0.068435,0.3941,0.24523,1.6534,0.045227,1.7218,1.4551,-0.10994,-0.36834,-0.46554,0.15645
1.4721,0.75052,1.9192,1.6076,0.91582,0.26204,0.84396,0.86263,0.86342,-0.10851,0.38564,0.65154,1.171,0.20317,1.6982,1.4181,0.49715,-0.40941,-0.47388,0.56176
1.4345,0.78322,1.8913,1.5692,0.93669,0.2654,0.8547,0.94087,0.85816,-0.13804,0.3635,0.64362,1.1525,0.31065,1.6524,1.3639,0.50535,-0.44781,-0.47329,0.56038
