1.0079,1.116,0.22924,1.0569,0.19338,0.11587,0.00047698,0.6597,1.1183,1.1471,0.90348,1.0577,0.72057,1.0243,-0.061876,0.79198,1.1233,0.92799,0.84234,1.1059
1.0079,1.1168,0.21727,1.0569,0.19338,0.096862,-0.011017,0.6597,1.1183,1.1464,0.90368,1.0577,0.72057,1.0253,-0.089792,0.79198,1.1233,0.92569,0.84488,1.1059
1.0079,1.1172,0.21346,1.0569,0.19338,0.086006,-0.016053,0.6597,1.1183,1.1433,0.90646,1.0577,0.72057,1.0256,-0.10979,0.79198,1.1233,0.92442,0.85215,1.1059
1.0079,1.1173,0.21768,1.0569,0.19338,0.084274,-0.012001,0.6597,1.1183,1.1371,0.90938,1.0577,0.72057,1.0255,-0.12203,0.79198,1.1233,0.92308,0.8605,1.1059
0.51767,1.1167,0.2225,0.26303,0.33858,0.06907,-0.0037897,-0.40585,0.92363,1.1264,0.91036,0.83395,0.24546,1.0247,-0.13873,0.10105,0.50947,0.91852,0.86765,0.58921
0.53569,1.1131,0.22247,0.3009,0.37921,0.067446,0.0053388,-0.33734,0.89661,1.1107,0.90738,0.81446,0.25447,1.021,-0.15886,0.16575,0.53004,0.90778,0.8715,0.5788
0.55329,1.0984,0.21813,0.33122,0.40661,0.15042,0.03557,-0.23532,0.86095,1.0927,0.89841,0.78726,0.26442,1.0066,-0.17305,0.21317,0.53956,0.88802,0.87023,0.55699
0.58312,1.0617,0.21472,0.35227,0.42213,0.27057,0.1208,-0.10044,0.82465,1.0771,0.88253,0.76061,0.30071,0.97058,-0.17534,0.23627,0.54033,0.85874,0.86114,0.53328
0.64938,0.99418,0.2331,0.3825,0.43568,0.35878,0.21984,0.085071,0.79479,1.0689,0.86174,0.74059,0.40494,0.90339,-0.13871,0.2521,0.53578,0.82228,0.84093,0.5168
0.79095,0.89402,0.2892,0.51141,0.44323,0.43425,0.32626,0.32247,0.77658,1.0699,0.84137,0.72992,0.59929,0.80244,-0.052127,0.37288,0.52789,0.78427,0.80732,0.50967
0.79095,0.77669,0.3728,0.51141,0.44323,0.46276,0.41545,0.32247,0.77658,1.0774,0.82864,0.72992,0.59929,0.68161,0.057426,0.37288,0.52789,0.7524,0.76146,0.50967
0.79095,0.68583,0.45596,0.51141,0.44323,0.48242,0.46907,0.32247,0.77658,1.0855,0.82753,0.72992,0.59929,0.5849,0.158,0.37288,0.52789,0.73319,0.70902,0.50967
0.79095,0.68058,0.51946,0.51141,0.44323,0.48242,0.48563,0.32247,0.77658,1.0892,0.83517,0.72992,0.59929,0.57399,0.23257,0.37288,0.52789,0.72836,0.65951,0.50967
0.79095,0.76477,0.55847,0.51141,0.44323,0.48242,0.49291,0.32247,0.77658,1.0866,0.8446,0.72992,0.59929,0.65736,0.28041,0.37288,0.52789,0.73468,0.62165,0.50967
0.79095,0.87843,0.57861,0.51141,0.44323,0.48607,0.49467,0.32247,0.77658,1.0788,0.849,0.72992,0.59929,0.77269,0.30748,0.37288,0.52789,0.74565,0.59882,0.50967
