0.46765,1.7919,1.0742,0.51672,0.41713,0.21604,0.17807,0.31152,0.85242,0.3507,0.75249,0.8623,0.19454,1.7105,0.95902,0.14918,0.90104,0.35022,0.51839,0.6678
0.49664,1.7856,1.0698,0.4968,0.43209,0.21604,0.17807,0.33671,0.91433,0.35622,0.74897,0.86943,0.26861,1.7044,0.95496,0.15639,0.86016,0.36434,0.49151,0.62539
0.52837,1.7631,1.0502,0.4728,0.44442,0.21604,0.17807,0.33671,0.96756,0.36409,0.73575,0.87336,0.3398,1.6826,0.93577,0.15284,0.82183,0.37654,0.46744,0.59486
0.5549,1.7089,1.002,0.44446,0.44966,0.16326,0.17807,0.33671,1.006,0.36927,0.71604,0.87543,0.39405,1.6298,0.88867,0.13535,0.79065,0.38279,0.44595,0.57505
0.57662,1.6066,0.91032,0.42143,0.44966,0.053356,0.17807,0.33671,1.0301,0.36761,0.6923,0.87628,0.42764,1.5296,0.79767,0.1111,0.7689,0.38163,0.4237,0.56173
0.59734,1.4413,0.76311,0.41458,0.44966,0.0043057,0.17807,0.37456,1.0429,0.35906,0.666,0.87565,0.44774,1.367,0.64822,0.10639,0.75552,0.37462,0.39632,0.55089
0.64073,1.2013,0.55563,0.44407,0.44966,-0.019859,0.17807,0.43544,1.0475,0.34662,0.63906,0.87309,0.47114,1.129,0.43011,0.14987,0.74739,0.3662,0.36071,0.53944
0.71964,0.88636,0.30562,0.51868,0.44966,-0.019717,0.16847,0.52254,1.0458,0.3341,0.61505,0.86817,0.51737,0.81073,0.14785,0.25715,0.74103,0.35985,0.31822,0.52584
0.819,0.54202,0.078974,0.62091,0.44966,-0.019046,0.10748,0.60099,1.0388,0.32376,0.59762,0.8604,0.58801,0.44115,-0.14804,0.39905,0.73437,0.35612,0.27466,0.50976
0.90947,0.30587,-0.041409,0.71992,0.44966,-0.028219,0.02162,0.6631,1.0276,0.31594,0.58749,0.84998,0.66276,0.14316,-0.34517,0.53133,0.72635,0.35353,0.23668,0.49264
0.9748,0.2366,-0.076447,0.79564,0.45155,-0.030148,-0.034787,0.68018,1.014,0.3098,0.58184,0.83797,0.72529,0.022001,-0.41147,0.63083,0.71746,0.35122,0.20815,0.47751
1.0109,0.23579,-0.095384,0.84025,0.45548,-0.02472,-0.051305,0.68018,1.0009,0.30419,0.57447,0.82646,0.76585,0.0064821,-0.43644,0.68984,0.70793,0.34859,0.19074,0.46656
1.0436,0.24041,-0.12002,0.86899,0.43992,-0.02472,-0.048722,0.68018,1.0015,0.29832,0.55988,0.81613,0.80748,0.0058239,-0.46262,0.73317,0.67015,0.3456,0.18515,0.42466
1.06,0.24035,-0.1478,0.88207,0.4569,-0.02472,-0.048722,0.68018,1.0077,0.29002,0.53597,0.80653,0.83095,0.0013372,-0.49687,0.75178,0.63098,0.33984,0.18932,0.3884
1.0669,0.23985,-0.17006,0.88825,0.48033,-0.02472,-0.058484,0.67832,1.0128,0.2777,0.50551,0.79552,0.84169,-0.0033244,-0.52738,0.75758,0.59867,0.3282,0.19735,0.36313
