1.0347,1.7943,1.7583,1.4199,0.63872,0.84967,0.76133,1.4108,0.51276,0.33794,0.79796,0.76168,0.85654,1.6737,1.6269,1.1059,-0.085547,0.15689,0.96192,0.32275
1.0141,1.7799,1.7733,1.3151,0.6421,0.82974,0.73649,1.4108,0.5147,0.31752,0.79647,0.71746,0.83794,1.664,1.6591,1.0391,-0.10386,0.15286,0.94653,0.18928
1.0111,1.7456,1.7373,1.0802,0.6421,0.78873,0.68906,0.94599,0.51409,0.2919,0.78459,0.60037,0.84327,1.6381,1.6394,0.9209,-0.12339,0.15279,0.93662,-0.095462
1.0129,1.6774,1.6127,1.0579,0.6421,0.78761,0.60868,0.94599,0.51161,0.26167,0.76014,0.58486,0.85636,1.58,1.5318,0.90386,-0.1445,0.15701,0.92622,-0.075434
1.0087,1.5628,1.5726,1.0371,0.6421,0.77747,0.60868,0.94599,0.50923,0.23253,0.7521,0.56684,0.86142,1.4744,1.4931,0.88931,-0.1661,0.16222,0.93987,-0.048054
0.9946,1.3959,1.5309,1.0162,0.6421,0.77324,0.60868,0.94599,0.50795,0.21362,0.74472,0.54862,0.85316,1.3119,1.4516,0.87355,-0.18505,0.16511,0.94209,-0.021951
0.97359,1.1856,1.4918,0.99747,0.6421,0.73528,0.60868,0.94599,0.50902,0.21143,0.73859,0.53548,0.83514,1.0957,1.4123,0.85874,-0.19341,0.16466,0.93648,0.00069164
0.97359,0.96763,1.4583,0.99747,0.6421,0.68393,0.60868,0.94599,0.50902,0.22428,0.73728,0.53548,0.83514,0.85647,1.378,0.85874,-0.19341,0.16127,0.9275,0.00069164
0.97359,0.80558,1.4366,0.99747,0.6421,0.64275,0.60925,0.94599,0.50902,0.24378,0.7444,0.53548,0.83514,0.66501,1.3543,0.85874,-0.19341,0.15599,0.91789,0.00069164
0.97359,0.78614,1.4427,0.87318,0.6421,0.63906,0.62251,0.91583,0.50902,0.26439,0.76063,0.50736,0.83514,0.62498,1.3532,0.72825,-0.19341,0.1471,0.90821,-0.021965
0.87482,0.94171,1.4894,0.77116,0.46948,0.67087,0.65068,0.82821,0.50063,0.28536,0.78083,0.48756,0.74311,0.79345,1.3882,0.61781,-0.24488,0.13242,0.89804,-0.031176
0.81536,1.1645,1.5702,0.71429,0.28572,0.66611,0.58736,0.69575,0.49924,0.30723,0.80198,0.46988,0.69225,1.0397,1.4605,0.55803,-0.27685,0.1133,0.88869,-0.028446
0.80971,1.3617,1.6557,0.70589,0.14201,0.69291,0.67577,0.56972,0.50321,0.33017,0.81807,0.45205,0.69454,1.2536,1.5405,0.55591,-0.2921,0.096935,0.88369,-0.015551
0.83748,1.509,1.7156,0.71927,0.12619,0.74597,0.77441,0.48109,0.50745,0.35445,0.82692,0.43254,0.72913,1.4101,1.5962,0.58232,-0.3019,0.093457,0.88402,0.0068489
0.87442,1.6103,1.7409,0.73291,0.12586,0.79035,0.84248,0.40412,0.5082,0.38011,0.83204,0.41269,0.77433,1.5125,1.6166,0.61582,-0.31567,0.10674,0.88789,0.038772
0.90245,1.6784,1.7391,0.73733,0.12586,0.84031,0.90602,0.37271,0.50524,0.40653,0.83846,0.3926,0.81262,1.5748,1.6082,0.64497,-0.33723,0.13009,0.89079,0.079141
0.90971,1.7272,1.7258,0.73279,0.12022,0.86559,0.95239,0.32965,0.50093,0.43364,0.84853,0.36885,0.83118,1.6136,1.5868,0.66618,-0.36127,0.15228,0.88723,0.12271
0.88717,1.7687,1.7158,0.72017,0.094729,0.87532,0.97153,0.24984,0.49868,0.45986,0.86064,0.33988,0.81839,1.647,1.5695,0.67419,-0.3804,0.16521,0.87441,0.16112
0.88717,1.8082,1.7152,0.72017,0.094729,0.88198,0.97153,0.24984,0.49868,0.48302,0.87219,0.33988,0.81839,1.6845,1.5642,0.67419,-0.3804,0.16806,0.85454,0.16112
0.88717,1.8441,1.7214,0.72017,0.094729,0.88198,0.97153,0.24984,0.49868,0.50134,0.88215,0.33988,0.81839,1.7231,1.5679,0.67419,-0.3804,0.16588,0.83424,0.16112
