1.0924,1.4679,0.9846,1.2349,0.60551,0.051545,0.4017,0.66069,0.58545,0.29996,0.76461,1.1381,1.0292,1.2869,0.75854,1.1764,0.4808,0.38934,0.74121,1.2001
1.1211,1.4154,0.93417,1.2339,0.64821,0.051545,0.39975,0.67533,0.6126,0.27646,0.77241,1.1105,1.0595,1.2455,0.70905,1.1767,0.462,0.39096,0.7278,1.1639
1.1213,1.3285,0.8474,1.2144,0.64891,0.038291,0.38314,0.69679,0.63161,0.23786,0.77277,1.0861,1.0612,1.1749,0.62597,1.1578,0.44101,0.38523,0.70409,1.1338
1.1016,1.1983,0.71471,1.1826,0.65059,0.02447,0.33903,0.70772,0.64074,0.18473,0.76573,1.0659,1.0425,1.0642,0.49942,1.1259,0.42193,0.37499,0.66919,1.1064
1.0766,1.0204,0.53243,1.149,0.65059,0.0068413,0.27337,0.73836,0.64144,0.1245,0.75393,1.0508,1.016,0.90526,0.32337,1.0904,0.40782,0.36257,0.62342,1.0801
1.0628,0.80034,0.3125,1.1252,0.72317,-0.034793,0.1733,0.8858,0.63808,0.071425,0.7401,1.041,0.99192,0.69662,0.10548,1.0586,0.40056,0.34945,0.56845,1.0552
1.0795,0.57513,0.103,1.1204,0.84329,-0.040429,0.047308,1.0684,0.6345,0.039146,0.72361,1.0352,0.97655,0.46071,-0.11797,1.0329,0.40039,0.33671,0.50762,1.0329
1.0795,0.44316,-0.012407,1.1422,0.84329,-0.03844,-0.024743,1.2425,0.6345,0.031324,0.70054,1.0323,0.97655,0.28842,-0.26357,1.0204,0.40039,0.32422,0.44555,1.0141
1.0795,0.51504,0.0098013,1.1996,0.84329,0.039116,-0.058312,1.4131,0.6345,0.040623,0.66673,1.0334,0.97655,0.33231,-0.26154,1.0381,0.40039,0.30981,0.38669,0.99889
1.0795,0.74057,0.13296,1.29,0.84329,0.0709,0.038085,1.5185,0.6345,0.056593,0.6228,1.041,0.97655,0.58282,-0.1178,1.1022,0.40039,0.28901,0.33304,0.98698
1.0994,0.97818,0.28716,1.4074,0.84329,0.075443,0.11498,1.5534,0.64446,0.072694,0.57518,1.0353,0.99615,0.84933,0.072022,1.2096,0.38651,0.25785,0.28469,0.93685
1.1205,1.1662,0.422,1.5128,0.84329,0.075443,0.16868,1.5661,0.65679,0.085446,0.53368,1.0401,1.0153,1.0564,0.23726,1.3169,0.37605,0.21436,0.24026,0.88869
1.135,1.2964,0.51851,1.5905,0.84329,0.075443,0.18649,1.5881,0.66955,0.093947,0.50179,1.05,1.0258,1.1983,0.35439,1.3993,0.36191,0.16033,0.20263,0.85492
1.134,1.3761,0.57623,1.6363,0.84329,0.075443,0.19809,1.5991,0.67966,0.097871,0.4726,1.0615,1.0183,1.285,0.42425,1.447,0.3419,0.10218,0.17695,0.84214
1.1108,1.4175,0.60336,1.6547,0.83143,0.075443,0.20109,1.6069,0.68362,0.098613,0.43611,1.0722,0.98329,1.3304,0.4571,1.4629,0.3193,0.047523,0.1633,0.84493
1.0661,1.4342,0.61202,1.6558,0.81312,0.075443,0.2095,1.6362,0.67856,0.098835,0.38951,1.0836,0.91656,1.3492,0.46745,1.4585,0.30163,0.0022823,0.15588,0.84959
1.0135,1.4387,0.6132,1.6506,0.79222,0.076844,0.20237,1.6467,0.6634,0.10101,0.34131,1.0967,0.82502,1.3546,0.46884,1.447,0.29614,-0.032422,0.14809,0.84642
0.93106,1.4389,0.61336,1.6457,0.8869,0.09518,0.2027,1.6467,0.60874,0.10527,0.30291,1.1107,0.70256,1.3552,0.46897,1.4374,0.28832,-0.058436,0.13889,0.83508
0.86314,1.438,0.61426,1.6433,0.94623,0.10165,0.21911,1.6467,0.57026,0.109,0.28062,1.1224,0.57734,1.3544,0.46992,1.4324,0.28998,-0.077908,0.13083,0.82049
0.82335,1.4372,0.61593,1.6423,1.0131,0.10198,0.22799,1.6477,0.58444,0.10977,0.27067,1.1281,0.47918,1.3538,0.47155,1.4302,0.28829,-0.092617,0.12739,0.80694
